Subpopulation,XCOORD,YCOORD,ID,sex,age,infection,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1,L16A0,L16A1,L17A0,L17A1,L18A0,L18A1,L19A0,L19A1,L20A0,L20A1,L21A0,L21A1,L22A0,L22A1,L23A0,L23A1,L24A0,L24A1,L25A0,L25A1,L26A0,L26A1,L27A0,L27A1,L28A0,L28A1,L29A0,L29A1,L30A0,L30A1,L31A0,L31A1,L32A0,L32A1,L33A0,L33A1,L34A0,L34A1,L35A0,L35A1,L36A0,L36A1,L37A0,L37A1,L38A0,L38A1,L39A0,L39A1,L40A0,L40A1,L41A0,L41A1,L42A0,L42A1,L43A0,L43A1,L44A0,L44A1,L45A0,L45A1,L46A0,L46A1,L47A0,L47A1,L48A0,L48A1,L49A0,L49A1,L50A0,L50A1,L51A0,L51A1,L52A0,L52A1,L53A0,L53A1,L54A0,L54A1,L55A0,L55A1,L56A0,L56A1,L57A0,L57A1,L58A0,L58A1,L59A0,L59A1,L60A0,L60A1,L61A0,L61A1,L62A0,L62A1,L63A0,L63A1,L64A0,L64A1,L65A0,L65A1,L66A0,L66A1,L67A0,L67A1,L68A0,L68A1,L69A0,L69A1,L70A0,L70A1,L71A0,L71A1,L72A0,L72A1,L73A0,L73A1,L74A0,L74A1,L75A0,L75A1,L76A0,L76A1,L77A0,L77A1,L78A0,L78A1,L79A0,L79A1,L80A0,L80A1,L81A0,L81A1,L82A0,L82A1,L83A0,L83A1,L84A0,L84A1,L85A0,L85A1,L86A0,L86A1,L87A0,L87A1,L88A0,L88A1,L89A0,L89A1,L90A0,L90A1,L91A0,L91A1,L92A0,L92A1,L93A0,L93A1,L94A0,L94A1,L95A0,L95A1,L96A0,L96A1,L97A0,L97A1,L98A0,L98A1,L99A0,L99A1
1,513816.161101,4912283.54353,gen1249Mother4170Father1059DispersedFromSubpop1,1,0,0,2,0,1,1,1,1,0,2,2,0,2,0,2,0,2,0,2,0,2,0,0,2,1,1,2,0,0,2,0,2,1,1,0,2,2,0,1,1,0,2,0,2,1,1,2,0,1,1,1,1,0,2,2,0,1,1,0,2,2,0,1,1,0,2,0,2,0,2,1,1,2,0,1,1,2,0,0,2,2,0,1,1,0,2,0,2,0,2,2,0,2,0,2,0,1,1,1,1,2,0,1,1,0,2,2,0,2,0,2,0,1,1,2,0,0,2,0,2,1,1,1,1,0,2,0,2,0,2,0,2,0,2,1,1,1,1,1,1,0,2,1,1,2,0,2,0,1,1,0,2,0,2,2,0,1,1,2,0,2,0,0,2,2,0,0,2,0,2,1,1,0,2,2,0,0,2,0,2,0,2,0,2,1,1,0,2,1,1,1,1,2,0,2,0,0,2,0,2,2,0
1,480419.368975,4959029.36394,gen1249Mother2720Father1955DispersedFromSubpop1,1,0,0,2,0,1,1,0,2,2,0,2,0,0,2,1,1,2,0,0,2,1,1,2,0,0,2,2,0,0,2,0,2,2,0,0,2,1,1,1,1,0,2,1,1,0,2,0,2,2,0,2,0,2,0,0,2,0,2,2,0,2,0,1,1,0,2,0,2,0,2,1,1,1,1,1,1,1,1,0,2,1,1,0,2,0,2,0,2,2,0,2,0,0,2,2,0,0,2,0,2,1,1,0,2,2,0,1,1,0,2,0,2,2,0,1,1,0,2,1,1,2,0,1,1,2,0,1,1,0,2,1,1,1,1,0,2,0,2,2,0,1,1,2,0,2,0,0,2,2,0,0,2,2,0,1,1,2,0,1,1,0,2,1,1,1,1,1,1,1,1,2,0,0,2,2,0,2,0,0,2,2,0,0,2,1,1,2,0,2,0,0,2,2,0,2,0,1,1,1,1,2,0
1,555380.463354,4977320.67278,gen1249Mother2721Father4689DispersedFromSubpop1,1,0,0,1,1,2,0,2,0,0,2,0,2,2,0,2,0,0,2,2,0,2,0,1,1,0,2,1,1,1,1,0,2,2,0,1,1,1,1,0,2,0,2,2,0,2,0,1,1,2,0,1,1,2,0,2,0,0,2,0,2,2,0,2,0,0,2,1,1,2,0,2,0,0,2,0,2,0,2,1,1,1,1,1,1,1,1,0,2,2,0,1,1,2,0,1,1,1,1,0,2,2,0,2,0,0,2,2,0,2,0,2,0,0,2,0,2,1,1,0,2,0,2,0,2,1,1,1,1,2,0,0,2,1,1,0,2,1,1,0,2,0,2,1,1,2,0,2,0,1,1,1,1,2,0,2,0,0,2,1,1,0,2,2,0,2,0,0,2,1,1,1,1,0,2,1,1,2,0,1,1,1,1,2,0,0,2,1,1,1,1,0,2,2,0,1,1,1,1,1,1,2,0
1,549328.468897,4948450.5328,gen1249Mother2536Father1321DispersedFromSubpop1,0,0,0,0,2,0,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,0,2,1,1,2,0,2,0,2,0,1,1,2,0,0,2,1,1,2,0,1,1,2,0,0,2,1,1,1,1,1,1,0,2,0,2,2,0,0,2,2,0,1,1,2,0,1,1,1,1,1,1,0,2,1,1,1,1,2,0,2,0,2,0,0,2,0,2,1,1,1,1,2,0,1,1,1,1,2,0,1,1,2,0,1,1,2,0,0,2,0,2,1,1,2,0,1,1,0,2,0,2,1,1,0,2,1,1,2,0,1,1,2,0,2,0,0,2,1,1,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,2,0,1,1,0,2,0,2,0,2,0,2,2,0,1,1,0,2,2,0,1,1,1,1,1,1
1,525669.099715,4944626.15713,gen1249Mother1122Father1548DispersedFromSubpop1,0,0,0,0,2,1,1,0,2,1,1,2,0,0,2,2,0,2,0,2,0,2,0,1,1,0,2,1,1,0,2,0,2,2,0,0,2,2,0,2,0,0,2,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,0,2,2,0,0,2,1,1,1,1,0,2,2,0,1,1,0,2,1,1,1,1,2,0,1,1,1,1,2,0,1,1,2,0,1,1,2,0,2,0,2,0,0,2,2,0,2,0,1,1,2,0,1,1,0,2,1,1,2,0,1,1,2,0,1,1,0,2,1,1,2,0,1,1,0,2,0,2,1,1,2,0,2,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,2,1,1,0,2,0,2,0,2,1,1,2,0,0,2,0,2,1,1,2,0,1,1,1,1,0,2,1,1,2,0,1,1,0,2,2,0
1,553805.462496,4950305.54993,gen1249Mother2724Father2665DispersedFromSubpop1,0,0,0,0,2,1,1,2,0,1,1,1,1,1,1,2,0,2,0,1,1,0,2,1,1,1,1,1,1,1,1,0,2,1,1,0,2,1,1,2,0,1,1,1,1,1,1,2,0,2,0,2,0,1,1,2,0,2,0,1,1,2,0,2,0,1,1,1,1,2,0,1,1,2,0,0,2,2,0,2,0,2,0,1,1,1,1,1,1,1,1,2,0,2,0,1,1,0,2,1,1,0,2,1,1,2,0,1,1,2,0,2,0,0,2,0,2,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,1,1,2,0,1,1,1,1,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,0,0,2,2,0,0,2,0,2,1,1,0,2,0,2,2,0,0,2,1,1,2,0,2,0,0,2,2,0
1,566471.884634,4981304.77198,gen1249Mother1813Father4309DispersedFromSubpop1,1,0,0,0,2,0,2,1,1,2,0,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,0,2,1,1,1,1,2,0,0,2,0,2,1,1,1,1,2,0,1,1,2,0,1,1,2,0,1,1,0,2,1,1,1,1,1,1,2,0,0,2,0,2,1,1,2,0,1,1,1,1,0,2,0,2,1,1,2,0,1,1,1,1,0,2,2,0,2,0,2,0,2,0,1,1,1,1,2,0,0,2,2,0,0,2,2,0,1,1,2,0,2,0,0,2,2,0,0,2,0,2,2,0,1,1,1,1,1,1,0,2,0,2,1,1,0,2,2,0,1,1,2,0,2,0,1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,1,0,2,0,2,1,1,1,1,0,2,0,2,0,2,2,0,1,1,1,1,2,0,1,1,0,2,1,1,0,2,2,0,1,1,1,1
1,530385.86735,4965500.83134,gen1249Mother898Father1893DispersedFromSubpop1,0,0,0,0,2,0,2,2,0,0,2,2,0,0,2,1,1,2,0,2,0,2,0,0,2,1,1,0,2,0,2,1,1,0,2,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,2,0,1,1,0,2,0,2,0,2,2,0,1,1,2,0,2,0,0,2,2,0,2,0,1,1,2,0,1,1,0,2,0,2,1,1,2,0,2,0,0,2,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,2,0,1,1,1,1,1,1,2,0,2,0,1,1,2,0,2,0,0,2,1,1,0,2,2,0,0,2,1,1,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,0,0,2,1,1,0,2,1,1,2,0,2,0,1,1,1,1,0,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,2,0,0,2,2,0,1,1,2,0,1,1,1,1
1,524903.163817,4972515.19896,gen1249Mother2727Father1507DispersedFromSubpop1,0,0,0,0,2,0,2,2,0,2,0,2,0,0,2,1,1,2,0,1,1,1,1,2,0,1,1,0,2,0,2,1,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0,0,2,2,0,1,1,2,0,1,1,1,1,1,1,2,0,1,1,0,2,2,0,0,2,0,2,0,2,0,2,2,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,0,2,2,0,1,1,2,0,1,1,2,0,2,0,0,2,2,0,1,1,2,0,1,1,2,0,2,0,2,0,0,2,1,1,1,1,1,1,0,2,2,0,0,2,2,0,1,1,2,0,1,1,1,1,0,2,1,1,0,2,0,2,1,1,1,1,0,2,0,2,1,1,1,1,2,0,0,2,2,0,1,1,0,2,1,1,2,0,0,2,2,0,1,1,1,1,2,0,0,2,2,0,1,1,0,2,1,1,2,0
1,495080.982287,4914202.9493,gen1249Mother3765Father3865DispersedFromSubpop1,0,0,0,2,0,2,0,0,2,2,0,2,0,0,2,1,1,1,1,2,0,2,0,0,2,2,0,2,0,0,2,2,0,2,0,0,2,2,0,1,1,2,0,1,1,2,0,0,2,1,1,0,2,0,2,2,0,1,1,0,2,2,0,1,1,0,2,0,2,1,1,2,0,1,1,2,0,2,0,1,1,1,1,2,0,0,2,0,2,0,2,0,2,0,2,2,0,0,2,2,0,0,2,0,2,1,1,2,0,2,0,0,2,1,1,2,0,1,1,0,2,1,1,0,2,2,0,0,2,1,1,1,1,0,2,1,1,0,2,1,1,1,1,1,1,2,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0,2,0,2,0,1,1,0,2,0,2,1,1,2,0,0,2,0,2,0,2,0,2,1,1,0,2,1,1,0,2,2,0,2,0,0,2,2,0,2,0
1,518714.314215,4980852.52596,gen1249Mother2901Father1803DispersedFromSubpop1,1,0,0,0,2,0,2,1,1,1,1,0,2,0,2,1,1,2,0,1,1,0,2,1,1,0,2,1,1,2,0,0,2,2,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,0,2,2,0,1,1,0,2,0,2,2,0,0,2,1,1,1,1,0,2,0,2,0,2,1,1,1,1,0,2,1,1,0,2,0,2,0,2,1,1,2,0,0,2,1,1,0,2,0,2,0,2,2,0,2,0,0,2,1,1,0,2,2,0,1,1,1,1,2,0,1,1,2,0,2,0,0,2,2,0,0,2,0,2,0,2,1,1,2,0,2,0,2,0,0,2,1,1,2,0,0,2,2,0,0,2,0,2,1,1,1,1,1,1,2,0,0,2,1,1,0,2,2,0,1,1,2,0,1,1,0,2,1,1,1,1,0,2,2,0,1,1,1,1,0,2,0,2,1,1,2,0
1,553830.387385,4913241.13232,gen1249Mother2717Father846DispersedFromSubpop1,0,0,0,2,0,1,1,0,2,1,1,2,0,2,0,0,2,2,0,2,0,1,1,1,1,2,0,0,2,0,2,0,2,0,2,0,2,1,1,1,1,2,0,2,0,0,2,0,2,0,2,0,2,0,2,1,1,0,2,0,2,0,2,0,2,0,2,0,2,1,1,0,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,0,2,0,2,1,1,2,0,2,0,1,1,2,0,1,1,0,2,1,1,2,0,0,2,1,1,2,0,0,2,1,1,2,0,1,1,1,1,0,2,0,2,1,1,0,2,1,1,0,2,1,1,1,1,1,1,1,1,0,2,0,2,2,0,1,1,1,1,2,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,1,2,0,1,1,2,0,1,1,2,0,1,1,0,2,0,2,0,2
1,564526.244032,4940010.74713,gen1249Mother2731Father4885DispersedFromSubpop1,1,0,0,0,2,0,2,2,0,1,1,0,2,1,1,2,0,1,1,2,0,0,2,2,0,1,1,2,0,2,0,0,2,2,0,0,2,0,2,2,0,2,0,2,0,2,0,0,2,2,0,2,0,1,1,2,0,1,1,2,0,2,0,0,2,0,2,1,1,2,0,1,1,1,1,0,2,2,0,0,2,2,0,2,0,2,0,0,2,2,0,2,0,2,0,1,1,1,1,0,2,0,2,1,1,2,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1,2,0,0,2,1,1,2,0,2,0,0,2,0,2,1,1,1,1,0,2,1,1,0,2,0,2,1,1,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,1,1,1,1,0,2,2,0,0,2,1,1,1,1,0,2,0,2,1,1,0,2,2,0,1,1,0,2,1,1,2,0,2,0,2,0,1,1
1,493474.443972,4963469.76517,gen1249Mother3842Father4041DispersedFromSubpop1,1,0,0,2,0,0,2,2,0,0,2,2,0,0,2,2,0,2,0,0,2,0,2,1,1,0,2,2,0,1,1,1,1,0,2,2,0,2,0,2,0,0,2,2,0,2,0,0,2,1,1,0,2,2,0,0,2,0,2,1,1,2,0,0,2,0,2,1,1,0,2,2,0,0,2,1,1,1,1,1,1,2,0,1,1,1,1,0,2,2,0,2,0,1,1,2,0,1,1,2,0,2,0,2,0,2,0,1,1,2,0,0,2,2,0,0,2,2,0,2,0,1,1,2,0,2,0,1,1,0,2,0,2,1,1,0,2,0,2,0,2,1,1,1,1,1,1,1,1,2,0,0,2,0,2,2,0,1,1,0,2,0,2,2,0,2,0,1,1,1,1,0,2,1,1,2,0,0,2,2,0,0,2,1,1,1,1,1,1,2,0,0,2,2,0,2,0,0,2,0,2,2,0
1,495861.892722,4970885.26285,gen1249Mother557Father4779DispersedFromSubpop1,1,0,0,2,0,0,2,1,1,1,1,2,0,0,2,2,0,1,1,0,2,1,1,2,0,1,1,2,0,0,2,1,1,2,0,2,0,2,0,1,1,2,0,1,1,1,1,0,2,2,0,0,2,0,2,2,0,1,1,1,1,2,0,0,2,2,0,0,2,1,1,2,0,0,2,1,1,2,0,1,1,2,0,0,2,0,2,0,2,1,1,1,1,0,2,1,1,2,0,2,0,2,0,1,1,1,1,1,1,1,1,0,2,2,0,1,1,2,0,2,0,2,0,2,0,1,1,0,2,1,1,1,1,0,2,2,0,0,2,2,0,1,1,1,1,1,1,1,1,2,0,0,2,0,2,1,1,2,0,0,2,1,1,1,1,1,1,1,1,0,2,0,2,0,2,2,0,1,1,0,2,1,1,2,0,1,1,0,2,0,2,0,2,1,1,1,1,0,2,0,2,2,0
1,494846.794627,4928370.88887,gen1249Mother929Father775DispersedFromSubpop1,0,0,0,2,0,0,2,2,0,0,2,2,0,1,1,1,1,0,2,2,0,1,1,1,1,2,0,2,0,1,1,0,2,2,0,0,2,2,0,0,2,2,0,0,2,1,1,1,1,1,1,0,2,0,2,2,0,1,1,1,1,2,0,2,0,1,1,0,2,0,2,2,0,1,1,2,0,2,0,1,1,0,2,2,0,0,2,2,0,1,1,1,1,0,2,0,2,0,2,2,0,2,0,0,2,1,1,0,2,1,1,1,1,2,0,1,1,2,0,0,2,2,0,0,2,1,1,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,0,2,1,1,1,1,1,1,0,2,1,1,2,0,1,1,0,2,2,0,2,0,2,0,1,1,0,2,0,2,1,1,1,1,1,1,1,1,0,2,0,2,0,2,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0
1,568418.730986,4943475.37978,gen1249Mother1633Father2735DispersedFromSubpop1,1,0,0,0,2,0,2,2,0,2,0,1,1,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,0,2,2,0,2,0,2,0,2,0,1,1,0,2,2,0,2,0,2,0,2,0,0,2,0,2,1,1,0,2,0,2,2,0,2,0,1,1,2,0,1,1,1,1,1,1,0,2,2,0,1,1,2,0,2,0,2,0,2,0,2,0,0,2,0,2,1,1,1,1,2,0,0,2,1,1,2,0,2,0,0,2,0,2,2,0,1,1,0,2,0,2,0,2,2,0,0,2,0,2,0,2,2,0,2,0,1,1,1,1,0,2,2,0,1,1,2,0,2,0,0,2,1,1,0,2,0,2,1,1,2,0,0,2,0,2,1,1,1,1,0,2,0,2,0,2,0,2,2,0,0,2,0,2,0,2,0,2,0,2,1,1,2,0,0,2,0,2
1,554546.863177,4947896.70067,gen1249Mother2736Father347DispersedFromSubpop1,0,0,0,0,2,0,2,1,1,1,1,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,2,0,0,2,2,0,2,0,0,2,1,1,2,0,2,0,1,1,1,1,0,2,2,0,1,1,0,2,0,2,2,0,2,0,2,0,0,2,2,0,0,2,2,0,0,2,0,2,1,1,2,0,2,0,2,0,2,0,0,2,1,1,0,2,1,1,1,1,2,0,1,1,1,1,1,1,2,0,2,0,2,0,1,1,1,1,1,1,2,0,2,0,0,2,1,1,2,0,1,1,0,2,1,1,1,1,1,1,1,1,0,2,1,1,1,1,2,0,0,2,1,1,0,2,0,2,1,1,0,2,0,2,1,1,1,1,0,2,2,0,0,2,0,2,2,0,0,2,1,1,1,1,0,2,1,1,2,0,2,0,2,0,2,0
1,569541.260779,4949226.81078,gen1249Mother1564Father826DispersedFromSubpop1,0,0,0,0,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,2,1,1,0,2,0,2,1,1,2,0,2,0,0,2,1,1,2,0,2,0,0,2,2,0,1,1,2,0,2,0,1,1,2,0,0,2,1,1,1,1,0,2,0,2,1,1,2,0,0,2,1,1,0,2,2,0,0,2,2,0,2,0,0,2,2,0,2,0,1,1,2,0,2,0,0,2,0,2,1,1,1,1,2,0,2,0,0,2,0,2,2,0,2,0,1,1,2,0,1,1,2,0,0,2,0,2,2,0,0,2,0,2,1,1,2,0,2,0,2,0,1,1,2,0,2,0,1,1,2,0,2,0,0,2,0,2,0,2,1,1,1,1,2,0,0,2,0,2,0,2,2,0,0,2,2,0,0,2,0,2,1,1,0,2,0,2,1,1,1,1,0,2,0,2,1,1,0,2,0,2
1,533472.3547,4956992.0541,gen1249Mother2055Father2112DispersedFromSubpop1,1,0,0,0,2,0,2,2,0,0,2,0,2,0,2,1,1,2,0,1,1,2,0,2,0,0,2,0,2,1,1,0,2,0,2,1,1,2,0,2,0,1,1,1,1,1,1,0,2,2,0,0,2,2,0,0,2,0,2,0,2,2,0,2,0,0,2,1,1,0,2,2,0,2,0,1,1,2,0,0,2,2,0,0,2,2,0,1,1,2,0,1,1,2,0,0,2,1,1,0,2,0,2,2,0,1,1,2,0,2,0,2,0,1,1,2,0,1,1,1,1,0,2,1,1,0,2,2,0,1,1,0,2,1,1,0,2,2,0,0,2,2,0,2,0,2,0,1,1,1,1,0,2,1,1,1,1,0,2,1,1,2,0,2,0,2,0,0,2,1,1,0,2,0,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,0,2
1,501973.515303,4938534.17502,gen1249Mother4225Father4019DispersedFromSubpop1,0,0,0,2,0,0,2,2,0,1,1,2,0,1,1,1,1,2,0,2,0,0,2,1,1,1,1,1,1,0,2,1,1,2,0,1,1,2,0,1,1,0,2,0,2,2,0,2,0,2,0,2,0,1,1,2,0,2,0,0,2,2,0,1,1,0,2,0,2,1,1,1,1,2,0,2,0,2,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,0,0,2,1,1,1,1,2,0,1,1,0,2,2,0,0,2,1,1,2,0,1,1,0,2,0,2,0,2,1,1,0,2,1,1,2,0,2,0,1,1,0,2,1,1,1,1,0,2,0,2,2,0,1,1,0,2,1,1,1,1,0,2,2,0,0,2,0,2,0,2,1,1,2,0,2,0,1,1,1,1,0,2,1,1,1,1,2,0,0,2,2,0,1,1,1,1,0,2,2,0
1,538351.755526,4927356.95893,gen1249Mother1600Father707DispersedFromSubpop1,1,0,0,2,0,0,2,1,1,1,1,1,1,2,0,0,2,2,0,1,1,2,0,1,1,1,1,2,0,0,2,1,1,0,2,0,2,1,1,2,0,2,0,1,1,1,1,0,2,0,2,1,1,1,1,0,2,1,1,0,2,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,2,0,2,0,2,0,1,1,0,2,1,1,0,2,0,2,1,1,1,1,1,1,2,0,1,1,2,0,2,0,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,2,0,2,2,0,0,2,1,1,1,1,2,0,0,2,1,1,0,2,2,0,1,1,1,1,0,2,2,0,0,2,0,2,1,1,0,2,1,1,1,1,0,2,0,2,0,2,0,2,1,1,1,1,1,1,0,2,1,1,2,0,0,2,2,0,2,0,2,0,1,1,1,1,0,2,2,0
1,566691.559012,4911563.49787,gen1249Mother1162Father4732DispersedFromSubpop1,1,0,0,0,2,0,2,1,1,2,0,2,0,2,0,2,0,1,1,2,0,2,0,1,1,0,2,0,2,0,2,1,1,0,2,1,1,1,1,1,1,2,0,1,1,2,0,0,2,1,1,2,0,2,0,0,2,0,2,0,2,2,0,0,2,0,2,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,1,1,1,1,2,0,1,1,2,0,1,1,0,2,0,2,0,2,2,0,2,0,2,0,1,1,1,1,2,0,1,1,1,1,2,0,2,0,2,0,2,0,2,0,1,1,2,0,1,1,2,0,0,2,1,1,1,1,2,0,2,0,0,2,1,1,1,1,2,0,0,2,1,1,2,0,0,2,0,2,0,2,2,0,2,0,0,2,1,1,1,1,0,2,0,2,2,0,0,2,2,0,1,1,0,2,2,0,1,1,2,0,1,1,0,2,0,2,1,1
1,513076.833231,4962689.08116,gen1249Mother607Father3589DispersedFromSubpop1,1,0,0,0,2,2,0,1,1,2,0,1,1,2,0,0,2,2,0,0,2,0,2,1,1,0,2,0,2,1,1,1,1,2,0,0,2,1,1,0,2,1,1,2,0,2,0,2,0,1,1,0,2,1,1,2,0,2,0,0,2,0,2,0,2,0,2,1,1,2,0,2,0,0,2,1,1,2,0,2,0,1,1,0,2,1,1,0,2,2,0,1,1,2,0,2,0,0,2,2,0,0,2,1,1,2,0,1,1,2,0,1,1,2,0,2,0,2,0,1,1,0,2,2,0,2,0,0,2,2,0,0,2,0,2,2,0,1,1,0,2,2,0,1,1,2,0,0,2,0,2,0,2,0,2,2,0,0,2,1,1,0,2,1,1,2,0,2,0,2,0,1,1,1,1,0,2,0,2,2,0,2,0,0,2,1,1,1,1,2,0,1,1,2,0,0,2,2,0,0,2,2,0
1,565775.987608,4930874.71098,gen1249Mother987Father4769DispersedFromSubpop1,0,0,0,0,2,0,2,1,1,2,0,2,0,2,0,2,0,1,1,2,0,2,0,1,1,1,1,0,2,2,0,1,1,2,0,0,2,2,0,2,0,2,0,2,0,0,2,1,1,1,1,1,1,1,1,1,1,0,2,0,2,2,0,0,2,0,2,2,0,1,1,0,2,2,0,0,2,2,0,1,1,2,0,2,0,2,0,2,0,2,0,1,1,1,1,1,1,0,2,1,1,2,0,0,2,0,2,2,0,1,1,2,0,2,0,0,2,2,0,0,2,2,0,0,2,2,0,2,0,1,1,0,2,0,2,0,2,1,1,1,1,2,0,1,1,0,2,1,1,0,2,2,0,2,0,0,2,0,2,1,1,1,1,0,2,2,0,0,2,1,1,0,2,0,2,1,1,1,1,2,0,0,2,2,0,2,0,0,2,2,0,1,1,1,1,0,2,2,0,0,2,1,1
1,497115.136645,4930606.24306,gen1249Mother939Father4177DispersedFromSubpop1,1,0,0,2,0,0,2,2,0,0,2,2,0,1,1,2,0,2,0,1,1,2,0,2,0,2,0,1,1,0,2,0,2,2,0,1,1,2,0,1,1,2,0,1,1,2,0,2,0,1,1,1,1,0,2,2,0,0,2,0,2,2,0,0,2,0,2,0,2,1,1,0,2,0,2,2,0,2,0,0,2,2,0,1,1,0,2,2,0,1,1,0,2,0,2,0,2,0,2,2,0,2,0,0,2,2,0,1,1,0,2,0,2,0,2,1,1,1,1,1,1,2,0,1,1,0,2,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,0,2,2,0,2,0,2,0,0,2,0,2,2,0,1,1,0,2,2,0,2,0,1,1,0,2,2,0,0,2,1,1,2,0,1,1,1,1,0,2,0,2,0,2,1,1,2,0,2,0,2,0,1,1,1,1,0,2,2,0
1,505164.428046,4961604.15224,gen1249Mother145Father16DispersedFromSubpop1,0,0,0,2,0,1,1,2,0,2,0,2,0,0,2,0,2,1,1,2,0,1,1,1,1,0,2,1,1,0,2,2,0,2,0,1,1,2,0,0,2,2,0,0,2,2,0,0,2,1,1,2,0,2,0,0,2,2,0,0,2,2,0,0,2,2,0,1,1,2,0,2,0,2,0,1,1,2,0,0,2,2,0,2,0,2,0,0,2,1,1,1,1,2,0,2,0,0,2,2,0,1,1,2,0,2,0,0,2,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,0,2,0,2,0,2,0,2,0,2,0,2,1,1,1,1,0,2,1,1,0,2,2,0,0,2,0,2,0,2,2,0,2,0,2,0,1,1,1,1,1,1,1,1,0,2,1,1,2,0,2,0,2,0,0,2,2,0,1,1,0,2,0,2,0,2,1,1,1,1,1,1,0,2,2,0
1,519962.495844,4973328.92315,gen1249Mother4163Father1401DispersedFromSubpop1,0,0,0,0,2,2,0,1,1,0,2,1,1,1,1,2,0,1,1,1,1,0,2,1,1,2,0,0,2,0,2,2,0,1,1,1,1,1,1,0,2,2,0,0,2,0,2,1,1,2,0,0,2,1,1,2,0,1,1,1,1,2,0,1,1,1,1,2,0,0,2,0,2,0,2,1,1,2,0,2,0,1,1,0,2,1,1,0,2,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,2,0,2,0,1,1,1,1,2,0,2,0,1,1,2,0,0,2,1,1,2,0,0,2,2,0,0,2,1,1,0,2,1,1,0,2,2,0,1,1,1,1,1,1,0,2,0,2,0,2,0,2,1,1,1,1,1,1,1,1,2,0,2,0,2,0,0,2,2,0,2,0,0,2,1,1,0,2,1,1,0,2,1,1,2,0,0,2,2,0,0,2,1,1,0,2,2,0
1,490724.038527,4913607.0658,gen1249Mother1303Father4512DispersedFromSubpop1,1,0,0,2,0,0,2,1,1,0,2,2,0,1,1,2,0,1,1,0,2,2,0,0,2,2,0,2,0,0,2,0,2,2,0,2,0,2,0,1,1,2,0,0,2,0,2,0,2,1,1,2,0,0,2,1,1,2,0,0,2,2,0,1,1,0,2,0,2,0,2,2,0,1,1,0,2,1,1,1,1,0,2,0,2,1,1,0,2,0,2,0,2,1,1,2,0,0,2,2,0,2,0,0,2,0,2,0,2,2,0,0,2,0,2,2,0,0,2,1,1,2,0,0,2,1,1,0,2,0,2,0,2,0,2,0,2,1,1,1,1,1,1,0,2,1,1,0,2,2,0,0,2,2,0,2,0,0,2,0,2,2,0,1,1,2,0,0,2,1,1,0,2,2,0,2,0,1,1,2,0,0,2,0,2,0,2,2,0,2,0,0,2,2,0,2,0,0,2,2,0,2,0
