Subpopulation,XCOORD,YCOORD,ID,sex,age,infection,L0A0,L0A1,L1A0,L1A1,L2A0,L2A1,L3A0,L3A1,L4A0,L4A1,L5A0,L5A1,L6A0,L6A1,L7A0,L7A1,L8A0,L8A1,L9A0,L9A1,L10A0,L10A1,L11A0,L11A1,L12A0,L12A1,L13A0,L13A1,L14A0,L14A1,L15A0,L15A1,L16A0,L16A1,L17A0,L17A1,L18A0,L18A1,L19A0,L19A1,L20A0,L20A1,L21A0,L21A1,L22A0,L22A1,L23A0,L23A1,L24A0,L24A1,L25A0,L25A1,L26A0,L26A1,L27A0,L27A1,L28A0,L28A1,L29A0,L29A1,L30A0,L30A1,L31A0,L31A1,L32A0,L32A1,L33A0,L33A1,L34A0,L34A1,L35A0,L35A1,L36A0,L36A1,L37A0,L37A1,L38A0,L38A1,L39A0,L39A1,L40A0,L40A1,L41A0,L41A1,L42A0,L42A1,L43A0,L43A1,L44A0,L44A1,L45A0,L45A1,L46A0,L46A1,L47A0,L47A1,L48A0,L48A1,L49A0,L49A1,L50A0,L50A1,L51A0,L51A1,L52A0,L52A1,L53A0,L53A1,L54A0,L54A1,L55A0,L55A1,L56A0,L56A1,L57A0,L57A1,L58A0,L58A1,L59A0,L59A1,L60A0,L60A1,L61A0,L61A1,L62A0,L62A1,L63A0,L63A1,L64A0,L64A1,L65A0,L65A1,L66A0,L66A1,L67A0,L67A1,L68A0,L68A1,L69A0,L69A1,L70A0,L70A1,L71A0,L71A1,L72A0,L72A1,L73A0,L73A1,L74A0,L74A1,L75A0,L75A1,L76A0,L76A1,L77A0,L77A1,L78A0,L78A1,L79A0,L79A1,L80A0,L80A1,L81A0,L81A1,L82A0,L82A1,L83A0,L83A1,L84A0,L84A1,L85A0,L85A1,L86A0,L86A1,L87A0,L87A1,L88A0,L88A1,L89A0,L89A1,L90A0,L90A1,L91A0,L91A1,L92A0,L92A1,L93A0,L93A1,L94A0,L94A1,L95A0,L95A1,L96A0,L96A1,L97A0,L97A1,L98A0,L98A1,L99A0,L99A1
1,503361.546023,4917907.63871,T1249M1970F2987Pop1,1,0,0,2,0,1,1,1,1,2,0,0,2,2,0,2,0,0,2,2,0,0,2,2,0,0,2,1,1,0,2,0,2,0,2,0,2,2,0,1,1,0,2,1,1,0,2,1,1,1,1,2,0,1,1,1,1,0,2,1,1,0,2,2,0,0,2,1,1,2,0,0,2,1,1,0,2,0,2,2,0,0,2,0,2,2,0,1,1,2,0,0,2,1,1,2,0,2,0,0,2,2,0,0,2,2,0,2,0,2,0,0,2,0,2,0,2,0,2,2,0,0,2,0,2,1,1,0,2,1,1,0,2,2,0,0,2,0,2,1,1,1,1,2,0,0,2,0,2,1,1,0,2,2,0,1,1,2,0,1,1,1,1,2,0,1,1,2,0,0,2,1,1,0,2,1,1,0,2,0,2,2,0,0,2,2,0,0,2,2,0,2,0,1,1,2,0,0,2,2,0,1,1
1,488578.858054,4931448.23405,T1249M4953F2002Pop1,1,0,0,2,0,1,1,0,2,2,0,1,1,1,1,1,1,0,2,2,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,2,2,0,0,2,1,1,2,0,2,0,2,0,0,2,2,0,1,1,0,2,1,1,0,2,1,1,2,0,0,2,1,1,1,1,0,2,1,1,1,1,1,1,2,0,0,2,0,2,2,0,1,1,1,1,1,1,0,2,1,1,0,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,0,2,1,1,2,0,0,2,1,1,2,0,0,2,0,2,1,1,2,0,1,1,1,1,1,1,1,1,2,0,2,0,1,1,2,0,2,0,0,2,2,0,2,0,1,1,1,1,0,2,1,1,2,0,2,0,1,1,0,2,1,1,0,2,1,1,2,0,0,2,1,1,2,0,2,0,1,1
1,534829.40449,4951119.11396,T1249M682F3524Pop1,1,0,0,2,0,0,2,0,2,2,0,0,2,2,0,1,1,0,2,0,2,1,1,1,1,0,2,2,0,2,0,2,0,0,2,2,0,2,0,0,2,0,2,2,0,0,2,2,0,1,1,2,0,2,0,0,2,0,2,0,2,2,0,2,0,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0,0,2,2,0,1,1,0,2,2,0,0,2,0,2,1,1,1,1,0,2,2,0,0,2,2,0,1,1,0,2,2,0,2,0,0,2,1,1,2,0,0,2,2,0,2,0,1,1,0,2,0,2,2,0,0,2,2,0,2,0,2,0,1,1,0,2,1,1,1,1,2,0,1,1,0,2,2,0,0,2,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1,1,2,0,1,1,0,2,0,2,2,0,0,2,1,1,0,2,2,0,0,2,2,0,1,1,0,2
1,538944.016631,4916405.26503,T1249M59F285Pop1,1,0,0,2,0,2,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,0,2,2,0,2,0,2,0,2,0,0,2,1,1,1,1,0,2,0,2,1,1,1,1,0,2,0,2,2,0,2,0,1,1,1,1,0,2,1,1,0,2,0,2,2,0,0,2,1,1,1,1,0,2,1,1,0,2,0,2,0,2,1,1,1,1,1,1,2,0,1,1,0,2,0,2,2,0,2,0,0,2,2,0,2,0,2,0,0,2,1,1,1,1,1,1,2,0,1,1,1,1,0,2,0,2,1,1,1,1,2,0,2,0,0,2,1,1,2,0,1,1,2,0,0,2,1,1,1,1,0,2,1,1,2,0,2,0,0,2,1,1,2,0,1,1,1,1,2,0,1,1,2,0,2,0,1,1,0,2,2,0
1,515303.105852,4997110.90233,T1249M1329F4869Pop1,0,0,0,0,2,0,2,1,1,2,0,2,0,2,0,1,1,1,1,2,0,1,1,2,0,0,2,0,2,2,0,2,0,0,2,1,1,2,0,2,0,0,2,2,0,2,0,0,2,1,1,1,1,2,0,1,1,0,2,1,1,2,0,1,1,0,2,2,0,0,2,1,1,0,2,2,0,2,0,1,1,1,1,1,1,2,0,1,1,1,1,2,0,0,2,2,0,0,2,0,2,1,1,0,2,2,0,0,2,2,0,1,1,1,1,2,0,2,0,1,1,0,2,1,1,0,2,1,1,0,2,0,2,1,1,1,1,1,1,1,1,0,2,0,2,0,2,1,1,1,1,2,0,0,2,1,1,0,2,2,0,2,0,2,0,1,1,2,0,1,1,0,2,2,0,0,2,1,1,2,0,0,2,0,2,1,1,0,2,0,2,2,0,2,0,0,2,2,0,0,2,1,1
1,561957.991736,4909824.2351,T1249M4870F4726Pop1,0,0,0,0,2,2,0,1,1,1,1,0,2,0,2,2,0,1,1,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,0,2,1,1,0,2,2,0,0,2,2,0,2,0,2,0,2,0,1,1,0,2,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,0,2,1,1,1,1,0,2,2,0,2,0,1,1,2,0,2,0,1,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,1,1,2,0,0,2,1,1,2,0,1,1,0,2,0,2,0,2,0,2,0,2,1,1,1,1,2,0,0,2,0,2,0,2,2,0,2,0,1,1,0,2,2,0,0,2,1,1,2,0,1,1,2,0,1,1,1,1,0,2,0,2,1,1,0,2,2,0,0,2,1,1,0,2,1,1,1,1,2,0,0,2,2,0,0,2,1,1
1,553810.355189,4988037.85733,T1249M4871F2067Pop1,0,0,0,0,2,2,0,0,2,1,1,0,2,2,0,1,1,0,2,1,1,0,2,1,1,1,1,2,0,1,1,0,2,2,0,1,1,2,0,1,1,1,1,1,1,0,2,2,0,2,0,0,2,1,1,1,1,2,0,1,1,0,2,2,0,0,2,2,0,0,2,2,0,2,0,1,1,0,2,1,1,0,2,0,2,2,0,0,2,2,0,2,0,1,1,2,0,1,1,0,2,1,1,2,0,2,0,0,2,1,1,2,0,1,1,2,0,2,0,2,0,1,1,2,0,0,2,2,0,2,0,1,1,2,0,0,2,0,2,2,0,1,1,2,0,1,1,0,2,2,0,1,1,2,0,2,0,2,0,2,0,0,2,1,1,0,2,1,1,1,1,1,1,0,2,1,1,2,0,2,0,2,0,2,0,2,0,0,2,2,0,0,2,2,0,1,1,2,0,2,0,0,2
1,486654.816573,4983869.7634,T1249M3646F4412Pop1,0,0,0,1,1,0,2,0,2,2,0,0,2,0,2,2,0,0,2,0,2,0,2,2,0,0,2,0,2,0,2,2,0,0,2,1,1,1,1,1,1,2,0,0,2,0,2,1,1,1,1,0,2,0,2,2,0,0,2,0,2,2,0,1,1,0,2,2,0,0,2,0,2,1,1,2,0,0,2,2,0,0,2,2,0,2,0,1,1,2,0,1,1,0,2,0,2,1,1,0,2,1,1,1,1,2,0,0,2,1,1,1,1,2,0,2,0,2,0,2,0,2,0,1,1,1,1,2,0,2,0,0,2,1,1,2,0,1,1,2,0,0,2,1,1,0,2,1,1,0,2,2,0,0,2,0,2,1,1,1,1,2,0,2,0,2,0,0,2,1,1,1,1,0,2,1,1,0,2,1,1,1,1,0,2,1,1,0,2,1,1,1,1,0,2,0,2,2,0,2,0,2,0
1,528569.638827,4917289.98871,T1249M3028F4895Pop1,0,0,0,2,0,0,2,0,2,0,2,0,2,0,2,2,0,2,0,2,0,0,2,2,0,1,1,2,0,1,1,1,1,0,2,0,2,1,1,2,0,1,1,0,2,1,1,2,0,1,1,2,0,1,1,0,2,0,2,1,1,1,1,0,2,0,2,0,2,2,0,1,1,0,2,0,2,0,2,2,0,1,1,0,2,1,1,0,2,1,1,2,0,1,1,2,0,0,2,0,2,1,1,0,2,2,0,1,1,0,2,0,2,0,2,0,2,0,2,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,0,2,2,0,1,1,2,0,0,2,0,2,0,2,0,2,0,2,2,0,1,1,1,1,0,2,1,1,2,0,1,1,0,2,2,0,1,1,1,1,1,1,0,2,0,2,0,2,1,1,0,2,1,1,1,1,1,1,1,1,0,2,0,2,1,1,1,1
1,528140.555594,4973917.87531,T1249M2509F1206Pop1,0,0,0,2,0,1,1,0,2,2,0,1,1,1,1,1,1,0,2,0,2,0,2,2,0,0,2,0,2,1,1,0,2,0,2,2,0,1,1,1,1,0,2,2,0,1,1,1,1,1,1,0,2,0,2,1,1,0,2,0,2,2,0,2,0,0,2,0,2,2,0,2,0,0,2,2,0,0,2,1,1,1,1,0,2,2,0,2,0,2,0,1,1,2,0,0,2,1,1,0,2,1,1,0,2,2,0,0,2,2,0,0,2,0,2,0,2,2,0,2,0,1,1,2,0,2,0,2,0,1,1,1,1,2,0,1,1,0,2,0,2,2,0,2,0,1,1,0,2,1,1,1,1,0,2,1,1,2,0,2,0,2,0,1,1,2,0,0,2,0,2,1,1,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,0,2,2,0,2,0,0,2,1,1,0,2,1,1
1,530802.724345,4957774.9625,T1249M1279F3136Pop1,1,0,0,1,1,2,0,0,2,2,0,1,1,2,0,0,2,0,2,2,0,0,2,1,1,2,0,0,2,2,0,2,0,2,0,2,0,0,2,1,1,0,2,1,1,1,1,0,2,1,1,0,2,1,1,2,0,0,2,1,1,1,1,1,1,0,2,2,0,0,2,0,2,1,1,1,1,0,2,2,0,0,2,0,2,0,2,0,2,2,0,1,1,0,2,2,0,1,1,0,2,1,1,0,2,2,0,2,0,0,2,1,1,2,0,1,1,0,2,0,2,1,1,1,1,1,1,1,1,2,0,0,2,1,1,2,0,2,0,1,1,2,0,1,1,2,0,1,1,1,1,1,1,2,0,0,2,1,1,2,0,2,0,0,2,2,0,1,1,0,2,0,2,0,2,2,0,2,0,1,1,2,0,1,1,1,1,0,2,0,2,2,0,0,2,0,2,0,2,0,2,1,1
1,521345.804503,4975018.50249,T1249M4876F4163Pop1,0,0,0,1,1,0,2,0,2,2,0,0,2,0,2,1,1,0,2,2,0,0,2,2,0,0,2,0,2,1,1,2,0,0,2,1,1,1,1,0,2,0,2,1,1,0,2,2,0,0,2,2,0,1,1,2,0,1,1,0,2,2,0,2,0,1,1,2,0,0,2,1,1,0,2,1,1,2,0,0,2,1,1,0,2,2,0,0,2,2,0,1,1,2,0,0,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,0,2,2,0,1,1,1,1,1,1,0,2,1,1,1,1,2,0,1,1,0,2,2,0,2,0,2,0,1,1,2,0,2,0,2,0,0,2,2,0,1,1,1,1,0,2,2,0,1,1,2,0,2,0,1,1,1,1,1,1,0,2,2,0,2,0,0,2,2,0,1,1,1,1,2,0,0,2,1,1,2,0,0,2,1,1,2,0,0,2,2,0
1,501067.160571,4932560.60097,T1249M4877F3393Pop1,1,0,0,2,0,2,0,0,2,0,2,1,1,2,0,2,0,0,2,1,1,1,1,2,0,0,2,0,2,0,2,1,1,1,1,2,0,1,1,0,2,0,2,0,2,2,0,0,2,1,1,0,2,1,1,1,1,0,2,0,2,0,2,0,2,1,1,0,2,2,0,0,2,0,2,2,0,1,1,2,0,1,1,0,2,2,0,0,2,0,2,1,1,0,2,1,1,0,2,1,1,1,1,0,2,1,1,1,1,1,1,0,2,0,2,0,2,2,0,2,0,1,1,1,1,0,2,2,0,2,0,0,2,0,2,1,1,2,0,0,2,2,0,1,1,0,2,2,0,1,1,2,0,1,1,0,2,2,0,1,1,1,1,1,1,0,2,2,0,2,0,1,1,2,0,2,0,1,1,1,1,2,0,1,1,2,0,0,2,2,0,0,2,1,1,0,2,1,1,2,0,1,1
1,546818.190253,4928637.98281,T1249M4878F3739Pop1,1,0,0,2,0,0,2,0,2,2,0,2,0,0,2,1,1,0,2,2,0,1,1,2,0,0,2,1,1,1,1,1,1,0,2,1,1,1,1,0,2,1,1,0,2,2,0,2,0,0,2,0,2,1,1,0,2,0,2,1,1,1,1,2,0,0,2,1,1,2,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,0,2,0,2,1,1,0,2,0,2,0,2,1,1,2,0,2,0,0,2,1,1,2,0,0,2,1,1,0,2,0,2,1,1,0,2,2,0,1,1,0,2,1,1,1,1,0,2,2,0,2,0,1,1,0,2,0,2,0,2,0,2,2,0,0,2,2,0,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,2,0,0,2,1,1,1,1,2,0,2,0,0,2,2,0,1,1,2,0,1,1,2,0,0,2,1,1
1,515388.777583,4940757.38262,T1249M2399F1020Pop1,1,0,0,2,0,0,2,0,2,2,0,2,0,1,1,0,2,0,2,2,0,1,1,2,0,0,2,0,2,1,1,0,2,1,1,1,1,1,1,2,0,1,1,0,2,0,2,1,1,2,0,2,0,2,0,0,2,0,2,2,0,1,1,0,2,1,1,0,2,0,2,2,0,0,2,1,1,0,2,0,2,0,2,0,2,0,2,0,2,1,1,2,0,0,2,1,1,1,1,0,2,2,0,0,2,2,0,1,1,1,1,0,2,2,0,1,1,1,1,2,0,0,2,0,2,0,2,1,1,2,0,1,1,1,1,0,2,2,0,1,1,2,0,1,1,0,2,0,2,2,0,0,2,2,0,1,1,2,0,0,2,1,1,0,2,2,0,2,0,1,1,0,2,0,2,1,1,1,1,2,0,1,1,1,1,1,1,2,0,0,2,1,1,2,0,0,2,0,2,1,1,0,2
1,481194.871046,4964321.56042,T1249M4003F2064Pop1,1,0,0,2,0,1,1,1,1,2,0,1,1,1,1,2,0,0,2,1,1,1,1,2,0,0,2,1,1,0,2,1,1,0,2,1,1,1,1,1,1,2,0,1,1,2,0,2,0,0,2,2,0,2,0,0,2,0,2,1,1,2,0,2,0,0,2,1,1,1,1,0,2,1,1,2,0,0,2,0,2,0,2,2,0,1,1,1,1,1,1,0,2,0,2,1,1,0,2,1,1,2,0,2,0,1,1,2,0,2,0,0,2,2,0,1,1,1,1,1,1,2,0,1,1,0,2,2,0,2,0,0,2,1,1,2,0,0,2,2,0,1,1,1,1,0,2,2,0,0,2,2,0,1,1,0,2,0,2,1,1,2,0,2,0,0,2,2,0,2,0,0,2,1,1,0,2,0,2,1,1,1,1,1,1,0,2,2,0,1,1,2,0,0,2,2,0,2,0,2,0,2,0
1,505834.186709,4978640.94223,T1249M4881F4103Pop1,0,0,0,1,1,2,0,2,0,2,0,0,2,0,2,1,1,0,2,1,1,0,2,2,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,0,2,1,1,1,1,0,2,0,2,2,0,1,1,2,0,1,1,1,1,0,2,1,1,2,0,0,2,0,2,0,2,0,2,1,1,0,2,1,1,0,2,0,2,1,1,2,0,1,1,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,2,0,0,2,1,1,0,2,1,1,1,1,1,1,1,1,0,2,0,2,1,1,2,0,1,1,1,1,2,0,2,0,0,2,1,1,1,1,0,2,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1,1,0,2,0,2,0,2,0,2,2,0,1,1,1,1
1,528675.036337,4935315.88572,T1249M255F2883Pop1,1,0,0,2,0,1,1,0,2,2,0,2,0,1,1,1,1,0,2,2,0,1,1,2,0,1,1,2,0,2,0,1,1,0,2,2,0,0,2,0,2,2,0,2,0,0,2,2,0,0,2,1,1,0,2,1,1,1,1,0,2,2,0,1,1,0,2,1,1,2,0,1,1,1,1,0,2,0,2,1,1,2,0,1,1,2,0,2,0,1,1,2,0,0,2,0,2,1,1,1,1,1,1,0,2,1,1,0,2,2,0,0,2,1,1,0,2,1,1,2,0,0,2,1,1,0,2,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,2,2,0,0,2,1,1,1,1,2,0,1,1,2,0,2,0,1,1,1,1,0,2,1,1,2,0,0,2,1,1,0,2,1,1,1,1,0,2,0,2,0,2,1,1,1,1,0,2,1,1,1,1,0,2,2,0,1,1,1,1
1,504163.280527,4990254.57081,T1249M3554F4762Pop1,0,0,0,0,2,0,2,0,2,2,0,0,2,2,0,2,0,0,2,2,0,0,2,2,0,1,1,0,2,0,2,2,0,2,0,0,2,2,0,0,2,0,2,0,2,0,2,0,2,1,1,1,1,0,2,2,0,0,2,1,1,1,1,0,2,0,2,2,0,0,2,0,2,0,2,2,0,2,0,2,0,1,1,0,2,0,2,1,1,1,1,0,2,0,2,2,0,2,0,0,2,1,1,1,1,0,2,1,1,1,1,0,2,2,0,2,0,2,0,2,0,1,1,1,1,1,1,2,0,2,0,0,2,2,0,2,0,2,0,0,2,1,1,2,0,0,2,2,0,1,1,2,0,0,2,0,2,0,2,1,1,2,0,2,0,2,0,1,1,1,1,0,2,1,1,2,0,1,1,2,0,0,2,0,2,0,2,0,2,0,2,1,1,2,0,0,2,2,0,0,2,1,1
1,550452.406828,4997111.51533,T1249M4266F4154Pop1,1,0,0,0,2,2,0,0,2,2,0,2,0,1,1,2,0,0,2,0,2,0,2,2,0,1,1,0,2,1,1,0,2,1,1,0,2,0,2,1,1,0,2,1,1,1,1,2,0,0,2,1,1,0,2,1,1,1,1,2,0,1,1,2,0,0,2,2,0,2,0,1,1,2,0,2,0,1,1,2,0,0,2,1,1,2,0,1,1,2,0,2,0,2,0,1,1,1,1,0,2,2,0,0,2,2,0,0,2,2,0,1,1,0,2,2,0,2,0,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,0,2,0,2,1,1,0,2,2,0,2,0,0,2,1,1,2,0,1,1,1,1,1,1,2,0,0,2,0,2,0,2,1,1,0,2,0,2,1,1,1,1,0,2,2,0,2,0,2,0,0,2,0,2,2,0,1,1,2,0,1,1,0,2,2,0,1,1
1,561841.732867,4938531.71562,T1249M4885F2205Pop1,1,0,0,0,2,2,0,0,2,1,1,2,0,1,1,2,0,0,2,2,0,1,1,2,0,1,1,1,1,0,2,2,0,0,2,2,0,0,2,2,0,2,0,2,0,2,0,0,2,0,2,1,1,1,1,2,0,2,0,1,1,2,0,2,0,2,0,2,0,1,1,2,0,2,0,0,2,2,0,0,2,2,0,1,1,0,2,1,1,2,0,1,1,0,2,2,0,0,2,1,1,2,0,1,1,2,0,0,2,1,1,2,0,2,0,1,1,2,0,0,2,0,2,0,2,2,0,2,0,1,1,1,1,2,0,0,2,1,1,0,2,2,0,0,2,0,2,1,1,1,1,1,1,1,1,2,0,2,0,0,2,1,1,0,2,0,2,2,0,1,1,1,1,2,0,0,2,1,1,0,2,2,0,1,1,2,0,0,2,2,0,1,1,2,0,0,2,0,2,2,0,0,2
1,524907.734473,4930665.41216,T1249M752F2427Pop1,1,0,0,2,0,0,2,2,0,2,0,1,1,2,0,1,1,0,2,2,0,0,2,2,0,1,1,1,1,0,2,0,2,0,2,2,0,0,2,1,1,1,1,1,1,2,0,0,2,0,2,0,2,2,0,2,0,0,2,2,0,2,0,1,1,0,2,2,0,2,0,0,2,2,0,1,1,0,2,1,1,2,0,0,2,2,0,0,2,2,0,2,0,2,0,1,1,0,2,0,2,1,1,0,2,0,2,2,0,0,2,1,1,1,1,0,2,1,1,2,0,0,2,0,2,2,0,1,1,2,0,0,2,0,2,0,2,2,0,2,0,2,0,1,1,0,2,0,2,0,2,2,0,2,0,1,1,2,0,2,0,1,1,1,1,2,0,1,1,0,2,0,2,0,2,2,0,1,1,2,0,2,0,2,0,2,0,2,0,2,0,1,1,2,0,0,2,1,1,0,2,1,1
1,513453.498804,4948778.48019,T1249M1077F3118Pop1,0,0,0,2,0,0,2,0,2,2,0,1,1,2,0,1,1,0,2,2,0,1,1,2,0,0,2,0,2,0,2,0,2,1,1,2,0,0,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1,0,2,0,2,0,2,1,1,0,2,2,0,1,1,1,1,0,2,0,2,0,2,1,1,1,1,2,0,0,2,0,2,0,2,0,2,0,2,2,0,0,2,0,2,1,1,0,2,2,0,2,0,2,0,1,1,0,2,1,1,1,1,2,0,1,1,1,1,0,2,1,1,2,0,2,0,2,0,1,1,1,1,2,0,2,0,1,1,2,0,1,1,0,2,0,2,0,2,0,2,2,0,2,0,1,1,2,0,2,0,1,1,0,2,2,0,2,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,0,2,1,1,2,0,1,1,1,1,2,0,0,2,1,1
1,508481.302473,4980863.44534,T1249M4888F4704Pop1,0,0,0,0,2,2,0,2,0,2,0,0,2,0,2,1,1,1,1,2,0,0,2,1,1,0,2,2,0,0,2,2,0,0,2,2,0,1,1,0,2,2,0,2,0,0,2,1,1,1,1,0,2,1,1,1,1,0,2,2,0,1,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,0,2,0,2,0,2,1,1,0,2,1,1,0,2,1,1,0,2,0,2,1,1,0,2,2,0,2,0,1,1,2,0,2,0,1,1,1,1,2,0,0,2,2,0,1,1,1,1,2,0,0,2,1,1,2,0,2,0,2,0,2,0,1,1,0,2,2,0,0,2,0,2,2,0,1,1,1,1,2,0,0,2,1,1,0,2,0,2,1,1,1,1,0,2,2,0,1,1,0,2,0,2,2,0,0,2,2,0,1,1,1,1,0,2,1,1,1,1
1,487833.314669,4931236.12427,T1249M2266F4703Pop1,1,0,0,2,0,0,2,0,2,2,0,1,1,1,1,0,2,0,2,2,0,1,1,2,0,0,2,2,0,1,1,2,0,0,2,1,1,1,1,0,2,0,2,0,2,2,0,2,0,2,0,2,0,0,2,2,0,1,1,1,1,1,1,0,2,0,2,1,1,2,0,1,1,1,1,0,2,1,1,2,0,1,1,2,0,1,1,1,1,1,1,2,0,0,2,2,0,0,2,0,2,1,1,1,1,0,2,2,0,0,2,0,2,2,0,0,2,1,1,1,1,0,2,0,2,0,2,1,1,2,0,0,2,1,1,1,1,0,2,1,1,2,0,2,0,2,0,1,1,2,0,0,2,1,1,0,2,1,1,1,1,0,2,2,0,0,2,2,0,1,1,2,0,1,1,2,0,2,0,1,1,2,0,0,2,1,1,0,2,1,1,1,1,0,2,0,2,1,1,2,0,2,0
1,494665.425284,4990382.89027,T1249M3788F1820Pop1,1,0,0,0,2,1,1,1,1,2,0,0,2,0,2,0,2,0,2,1,1,0,2,2,0,2,0,0,2,1,1,2,0,0,2,1,1,2,0,0,2,1,1,1,1,0,2,1,1,2,0,1,1,1,1,0,2,1,1,0,2,2,0,0,2,0,2,1,1,0,2,1,1,0,2,2,0,1,1,1,1,2,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1,1,1,0,2,1,1,0,2,2,0,1,1,2,0,1,1,2,0,2,0,1,1,1,1,2,0,2,0,0,2,1,1,2,0,0,2,2,0,0,2,0,2,1,1,2,0,2,0,0,2,2,0,2,0,2,0,2,0,1,1,0,2,1,1,2,0,2,0,2,0,1,1,2,0,0,2,0,2,2,0,1,1,1,1,1,1,1,1,1,1,0,2,0,2,2,0,2,0,0,2,2,0,1,1,1,1
1,490759.198038,4932643.56388,T1249M3224F48Pop1,1,0,0,2,0,0,2,0,2,2,0,1,1,0,2,2,0,0,2,2,0,1,1,2,0,1,1,1,1,0,2,2,0,2,0,0,2,1,1,0,2,0,2,1,1,1,1,2,0,1,1,2,0,2,0,0,2,0,2,0,2,1,1,0,2,1,1,1,1,0,2,1,1,1,1,0,2,1,1,2,0,2,0,1,1,2,0,1,1,0,2,1,1,0,2,0,2,0,2,0,2,0,2,0,2,1,1,1,1,0,2,0,2,0,2,2,0,1,1,1,1,0,2,0,2,0,2,0,2,1,1,0,2,1,1,2,0,1,1,0,2,2,0,2,0,1,1,2,0,0,2,0,2,2,0,1,1,0,2,2,0,1,1,2,0,2,0,2,0,2,0,2,0,0,2,1,1,2,0,2,0,1,1,0,2,0,2,1,1,1,1,0,2,1,1,0,2,1,1,2,0,0,2
1,568556.948607,4968154.92857,T1249M824F2095Pop1,0,0,0,0,2,1,1,2,0,0,2,2,0,2,0,2,0,0,2,2,0,0,2,2,0,1,1,2,0,1,1,0,2,1,1,0,2,2,0,2,0,0,2,1,1,1,1,1,1,0,2,2,0,2,0,1,1,1,1,2,0,1,1,2,0,0,2,2,0,1,1,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,1,1,1,1,2,0,0,2,0,2,1,1,0,2,1,1,0,2,0,2,2,0,1,1,2,0,2,0,2,0,0,2,2,0,2,0,2,0,1,1,1,1,1,1,0,2,0,2,2,0,0,2,0,2,1,1,1,1,0,2,0,2,0,2,0,2,2,0,0,2,1,1,0,2,1,1,1,1,0,2,1,1,0,2,1,1,0,2,2,0,0,2,2,0,2,0,0,2,0,2,1,1,1,1,0,2,0,2,0,2,2,0
1,516484.947741,4978399.8713,T1249M2435F4832Pop1,0,0,0,1,1,1,1,1,1,2,0,0,2,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0,0,2,2,0,1,1,0,2,0,2,0,2,0,2,2,0,1,1,2,0,1,1,0,2,2,0,2,0,0,2,1,1,0,2,2,0,2,0,2,0,0,2,2,0,0,2,1,1,1,1,2,0,1,1,1,1,2,0,0,2,0,2,0,2,1,1,0,2,2,0,0,2,2,0,1,1,1,1,0,2,2,0,2,0,1,1,2,0,2,0,2,0,1,1,1,1,2,0,1,1,1,1,0,2,2,0,1,1,2,0,1,1,2,0,2,0,2,0,1,1,1,1,2,0,2,0,0,2,2,0,2,0,1,1,1,1,1,1,0,2,0,2,0,2,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,2,2,0,2,0,0,2,1,1,1,1,2,0
